CC(=O)NC(=S)NC[C@@H]1C[C@@H]2c3ccc(c4c3c(c[nH]4)C[C@H]2[N@H+](C1)C)C(C)(C)C	active	1.0
CC(=O)NC(=S)NC[C@@H]1C[C@@H]2c3cccc4c3c(c[nH]4)C[C@H]2[N@H+](C1)C	active	1.0
CC(=O)NCCn1c(=O)c2ccccc2nc1SCC(=O)Nc3cc(ccc3OC)OC	active	1.0
CC(=O)NN1c2ccccc2C(=Nc3c1ccc(c3)Cl)N4CCN(CC4)C	active	1.0
CC(=O)NN1c2ccccc2C(=Nc3c1ccc(c3)Cl)N4CC[NH+](CC4)C	active	1.0
CC(=O)Nc1cc2c(cc1O)[C@@H](C[N@H+](CC2)C)c3ccccc3	active	1.0
CC(=O)Nc1ccc2c(c1)-c3c4c(cc(c3OC)OC)CC[N@H+]([C@H]4C2)C	active	1.0
CC(=O)Nc1ccc2c(c1)-c3c4c(cc(c3OCC#C)OC)CC[N@H+]([C@H]4C2)C	active	1.0
CC(=O)Nc1ccc2c(c1)-c3c4c(cc(c3OCC#C)OC)CC[N@]([C@H]4C2)C	active	1.0
CC(=O)Nc1ccc2c(c1)-c3c4c(cc(c3OCC=C)OC)CC[N@H+]([C@H]4C2)C	active	1.0
CC(=O)OC[C@H]1[C@H]([C@H]([C@H]([C@H](O1)c2ccccc2)OC(=O)C)OC(=O)C)OC(=O)C	active	1.0
CC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	active	1.0
CC(=O)Oc1c(cc2c(c1OC(=O)C)-c3cccc4c3[C@@H](C2)[N@H+](CC4)C)c5cccc(c5)OC	active	1.0
CC(=O)Oc1c(cc2c(c1OC(=O)C)-c3cccc4c3[C@@H](C2)[N@](CC4)C)Br	active	1.0
CC(=O)Oc1c(cc2c(c1OC(=O)C)-c3cccc4c3[C@@H](C2)[N@](CC4)C)Cl	active	1.0
CC(=O)Oc1c(cc2c(c1OC(=O)C)-c3cccc4c3[C@@H](C2)[N@](CC4)C)c5cccc(c5)OC	active	1.0
CC(=O)Oc1c(ccc2c1C[N@@]3CCc4cc5c(cc4[C@H]3C2)OCO5)OC	active	1.0
CC(=O)Oc1c2ccccc2c(c(c1N3CCOCC3)Cl)OC(=O)C	active	1.0
CC(=O)Oc1cc2c(cc1OC)CC[N@@H+]3[C@H]2Cc4ccc(c(c4CC3)OC)OC	active	1.0
CC(=O)Oc1cc2c(cc1OC)CC[N@@]3[C@H]2Cc4ccc(c(c4CC3)OC)OC	active	1.0
CC(=O)Oc1ccc(cc1OC)/C=C/C(=O)Oc2c(ccc3c2C[N@@H+]4CCc5cc6c(cc5[C@H]4C3)OCO6)OC	active	1.0
CC(=O)Oc1ccc(cc1OC)/C=C/C(=O)Oc2c(ccc3c2C[N@@]4CCc5cc6c(cc5[C@H]4C3)OCO6)OC	active	1.0
CC(=O)Oc1ccc2c(c1OC(=O)C)-c3cccc4c3[C@@H](C2)[N@H+](CC4)C	active	1.0
CC(=O)Oc1ccc2c(c1OC(=O)C)-c3cccc4c3[C@@H](C2)[N@](CC4)C	active	1.0
CC(=O)Oc1cccc2c1-c3cc(cc4c3[C@@H](C2)[N@@H+](CC4)C)OC	active	1.0
CC(=O)Oc1cccc2c1-c3cc(cc4c3[C@@H](C2)[N@@](CC4)C)OC	active	1.0
CC(=O)c1c(cn(n1)c2cccc(c2)Cl)C(=O)c3ccco3	active	1.0
CC(=O)c1c(n(c(=S)n(c1=O)C)c2ccccc2)[O-]	active	1.0
CC(=O)c1ccc(c(c1)OC)OCCC[NH+]2CCC(CC2)c3c4ccc(cc4on3)F	active	1.0
CC(=O)c1ccc(cc1)c2ccc(cc2)C(=O)NCCCCN3CCN(CC3)c4ccccc4OC	active	1.0
CC(=O)c1ccc(cc1)c2ccc(cc2)C(=O)NCCCC[NH+]3CCN(CC3)c4ccccc4OC	active	1.0
CC(=O)c1ccc2c(c1O)-c3cccc4c3[C@@H](C2)[N@H+](CC4)C	active	1.0
CC(=O)c1ccc2c(c1O)-c3cccc4c3[C@@H](C2)[N@](CC4)C	active	1.0
CC(=O)c1ccc2c(c1OC)-c3cccc4c3[C@@H](C2)[N@H+](CC4)C	active	1.0
CC(=O)c1ccc2c(c1OC)-c3cccc4c3[C@@H](C2)[N@](CC4)C	active	1.0
CC(=O)c1cccc2c1-c3cccc4c3[C@@H](C2)[N@](CC4)C	active	1.0
CC(C)(C#N)NC(=O)CN1C[N@](C2(C1=O)CCN(CC2)C(=O)c3ccc4c(c3)cn[nH]4)c5ccccc5	active	1.0
CC(C)(C)C(=O)NN1c2ccccc2C(=Nc3c1ccc(c3)Cl)N4CCN(CC4)C	active	1.0
CC(C)(C)C(=O)NN1c2ccccc2C(=Nc3c1ccc(c3)Cl)N4CC[NH+](CC4)C	active	1.0
CC(C)(C)C(=O)c1c(c(c(s1)NCC=C)C#N)N	active	1.0
CC(C)(C)CN1CCN(CC1)C2=Nc3cc(ccc3N(c4c2cccc4)NC(=O)c5ccccc5Cl)Cl	active	1.0
CC(C)(C)C[NH+]1CCN(CC1)C2=Nc3cc(ccc3N(c4c2cccc4)NC(=O)c5ccccc5Cl)Cl	active	1.0
CC(C)(C)Cc1cc2c(s1)C[C@H]3c4cc(c(cc4CC[N@H+]3C2)OC)O	active	1.0
CC(C)(C)NS(=O)(=O)c1ccc(c2c1cccc2)c3c(nc(s3)C(=O)NC4CC(C4)C(=O)[O-])CC5CCCCC5	active	1.0
CC(C)(C)OC(=O)N1CC2(C1)CCN2C(=O)CN3C[N@](C4(C3=O)CCN(CC4)C(=O)c5cc6cn[nH]c6nc5)c7ccccc7	active	1.0
CC(C)(C)OC(=O)N1CCN(C[C@@H]1C(F)(F)F)C(=O)CN2C[N@](C3(C2=O)CCN(CC3)C(=O)c4ccc5c(c4)cn[nH]5)c6ccccc6	active	1.0
CC(C)(C)OC(=O)N1CCN(C[C@H]1C(F)(F)F)C(=O)CN2C[N@](C3(C2=O)CCN(CC3)C(=O)c4ccc5c(c4)cn[nH]5)c6ccccc6	active	1.0
CC(C)(C)OC(=O)N1CC[C@@H](C1)NC(=O)CN2C[N@](C3(C2=O)CCN(CC3)C(=O)c4cc5cn[nH]c5nc4)c6ccccc6	active	1.0
CC(C)(C)OC(=O)N1CC[C@H](C1)NC(=O)CN2C[N@](C3(C2=O)CCN(CC3)C(=O)c4cc5cn[nH]c5nc4)c6ccccc6	active	1.0
CC(C)(C)[C@@]1(CC[N@H+]2C[C@@H]3c4ccccc4CCc5c3c(ccc5)[C@H]2C1)O	active	1.0
CC(C)(C)[C@@]1(CC[N@H+]2C[C@H]3c4ccccc4CCc5c3c(ccc5)[C@@H]2C1)O	active	1.0
CC(C)(C)[C@H]1Cc2c(ccc(c2O)O)[C@@H](O1)C[NH3+]	active	1.0
CC(C)(C)[C@]1(CC[N@H+]2C[C@@H]3c4ccccc4CCc5c3c(ccc5)[C@H]2C1)O	active	1.0
CC(C)(C)c1cc2c(s1)CN[C@@H]3[C@@H]2c4cc(c(cc4CC3)O)O	active	1.0
CC(C)(C)c1cc2c(s1)CN[C@H]3[C@H]2c4cc(c(cc4CC3)O)O	active	1.0
CC(C)(C)c1cc2c(s1)C[NH2+][C@@H]3[C@@H]2c4cc(c(cc4CC3)O)O	active	1.0
CC(C)(C)c1cc2c(s1)C[NH2+][C@H]3[C@H]2c4cc(c(cc4CC3)O)O	active	1.0
CC(C)(C)c1cc2c(s1)[C@H]3c4cc(c(cc4CC[C@@H]3[NH2+]C2)O)O	active	1.0
CC(C)(C)c1cc2c3c(c1)[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)C(=O)Nc5ccc(nn5)Cl	active	1.0
CC(C)(C)c1cc2c3c(c1)[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)C(=O)Nc5nccs5	active	1.0
CC(C)(C)c1cc2c3c(c1)[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)CN5CC(=O)NC5=O	active	1.0
CC(C)(C)c1cc2c3c(c1)[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)CNC(=O)OCc5ccccc5	active	1.0
CC(C)(C)c1cc2c3c(c1)[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)CNC(=O)c5ccccc5	active	1.0
CC(C)(C)c1cc2c3c(c1)[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@]4C)C(=O)Nc5ccc(nn5)Cl	active	1.0
CC(C)(C)c1cc2c3c(c1)[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@]4C)C(=O)Nc5nccs5	active	1.0
CC(C)(C)c1ccc(cc1)NC(=O)N2CCN(CC2)c3c(cccn3)Cl	active	1.0
CC(C)(C)c1ccc(cc1)SCCc2c[nH+]c[nH]2	active	1.0
CC(C)(C)c1ccc(cc1)SCCc2c[nH]cn2	active	1.0
CC(C)(C)c1ccc(cc1)c2nc(nn2c3cccc(c3)O)C[NH+](C)C	active	1.0
CC(C)(C)c1ccc2c3c1[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)C(=O)Nc5ccc(nn5)Cl	active	1.0
CC(C)(C)c1ccc2c3c1[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)C(=O)Nc5nccs5	active	1.0
CC(C)(C)c1ccc2c3c1[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)CN5CC(=O)NC5=O	active	1.0
CC(C)(C)c1ccc2c3c1[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)CNC(=O)OCc5ccccc5	active	1.0
CC(C)(C)c1ccc2c3c1[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@H+]4C)CNC(=O)c5ccccc5	active	1.0
CC(C)(C)c1ccc2c3c1[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@]4C)C(=O)Nc5ccc(nn5)Cl	active	1.0
CC(C)(C)c1ccc2c3c1[nH]cc3C[C@@H]4[C@@H]2C[C@H](C[N@@]4C)C(=O)Nc5nccs5	active	1.0
CC(C)(C)c1nc(cc(n1)N2CCN(CC2)CCCCN3c4ccccc4C(=O)CCC3=O)C(F)(F)F	active	1.0
CC(C)(C)c1nc(cc(n1)N2CCN(CC2)CCCCNC(=O)c3cc4ccccc4s3)C(F)(F)F	active	1.0
CC(C)(C)c1nc(cc(n1)N2CCN(CC2)CCCCNC(=O)c3cc4ccccn4n3)C(F)(F)F	active	1.0
CC(C)(C)c1nc(cc(n1)N2CC[NH+](CC2)CCCCN3c4ccccc4C(=O)CCC3=O)C(F)(F)F	active	1.0
CC(C)(C)c1nc(cc(n1)N2CC[NH+](CC2)CCCCNC(=O)c3cc4ccccc4s3)C(F)(F)F	active	1.0
CC(C)(C)c1nc(cc(n1)N2CC[NH+](CC2)CCCCNC(=O)c3cc4ccccn4n3)C(F)(F)F	active	1.0
CC(C)(C)c1nc(sn1)CN2C[N@](C3(C2=O)CCN(CC3)C(=O)c4ccc5c(c4)cn[nH]5)c6ccccc6	active	1.0
CC(C)(C)n1c(ccn1)c2ccc(cc2)Oc3c4ccoc4ccn3	active	1.0
CC(C)(CO)NC(=O)CN1C[N@](C2(C1=O)CCN(CC2)C(=O)c3cc4cn[nH]c4nc3)c5ccccc5	active	1.0
CC(C)(CO)NC(=O)CN1C[N@](C2(C1=O)CCN(CC2)C(=O)c3ccc4c(c3)cn[nH]4)c5ccccc5	active	1.0
CC(C)CC1=Nc2cc(c(cc2CCN1)Cl)O	active	1.0
CC(C)CC1=[NH+]CCc2cc(c(cc2N1)O)Cl	active	1.0
CC(C)CC[N@@H+](CCC1CCC(CC1)NC(=O)c2ccc3ccccc3c2)[C@H]4CCc5c(sc(n5)N)C4	active	1.0
CC(C)CCc1cc2c(s1)CN[C@@H]3[C@@H]2c4cc(c(cc4CC3)O)O	active	1.0
CC(C)CCc1cc2c(s1)C[NH2+][C@@H]3[C@@H]2c4cc(c(cc4CC3)O)O	active	1.0
CC(C)CN1CCN(CC1)C2=Nc3cc(ccc3N(c4c2cccc4)NC(=O)c5ccccc5Cl)Cl	active	1.0
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4C[N@H+]([C@@H]5Cc6c7c(cccc7[nH]c6Br)C5=C4)C)O	active	1.0
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4C[N@]([C@@H]5Cc6c7c(cccc7[nH]c6Br)C5=C4)C)O	active	1.0
CC(C)C[N@H+]1CCc2cccc-3c2[C@H]1Cc4c3c(c(cc4)O)O	active	1.0
CC(C)C[NH+]1CCN(CC1)C2=Nc3cc(ccc3N(c4c2cccc4)NC(=O)c5ccccc5Cl)Cl	active	1.0
CC(C)Cc1cc2c(s1)CN[C@@H]3[C@@H]2c4cc(c(cc4CC3)O)O	active	1.0
CC(C)Cc1cc2c(s1)C[C@H]3c4cc(c(cc4CC[N@H+]3C2)OC)O	active	1.0
CC(C)Cc1cc2c(s1)C[NH2+][C@@H]3[C@@H]2c4cc(c(cc4CC3)O)O	active	1.0
CC(C)Cc1nc(c2c(n1)n(c(=O)[nH]2)c3ccccc3OC)C(=O)N	active	1.0
CC(C)N(CC(F)(F)F)C(=O)CN1C[N@](C2(C1=O)CCN(CC2)C(=O)c3cc4cn[nH]c4nc3)c5ccccc5	active	1.0
CC(C)N1CCN(CC1)C2=Nc3cc(ccc3N(c4c2cccc4)NC(=O)c5ccccc5Cl)Cl	active	1.0
CC(C)OCc1ccc2n1C=C(c3ccccc3S2)N4CCN(CC4)C	active	1.0
CC(C)OCc1ccc2n1C=C(c3ccccc3S2)N4CC[NH+](CC4)C	active	1.0
CC(C)Oc1ccc[nH+]c1N(C)C2CC[NH+](CC2)Cc3ccc(cc3)I	active	1.0
CC(C)Oc1ccccc1N2CCN(CC2)Cc3cccc(c3)C(=O)N4CCCCC4	active	1.0
CC(C)Oc1ccccc1N2CC[NH+](CC2)Cc3cccc(c3)C(=O)N4CCCCC4	active	1.0
CC(C)Oc1ccccc1N2CC[NH2+]CC2	active	1.0
CC(C)Oc1cccnc1[N@@](C)C2CC[NH+](CC2)Cc3ccc(cc3)I	active	1.0
CC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N)NC(=O)[C@H](CCC2CCCCC2)NC(=O)[C@H]3C[N@H+]([C@@H]4Cc5c[nH]c6c5c(ccc6)C4=C3)C	active	1.0
CC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N)NC(=O)[C@H](CCC2CCCCC2)NC(=O)[C@H]3C[N@]([C@@H]4Cc5c[nH]c6c5c(ccc6)C4=C3)C	active	1.0
CC(C)[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)F)C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@H]3C[N@H+]([C@@H]4Cc5c[nH]c6c5c(ccc6)C4=C3)C	active	1.0
CC(C)[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)F)C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@H]3C[N@]([C@@H]4Cc5c[nH]c6c5c(ccc6)C4=C3)C	active	1.0
CC(C)[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)[N+](=O)[O-])C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@@H]3C[N@H+]([C@@H]4Cc5c[nH]c6c5c(ccc6)C4=C3)C	active	1.0
CC(C)[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)[N+](=O)[O-])C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@@H]3C[N@]([C@@H]4Cc5c[nH]c6c5c(ccc6)C4=C3)C	active	1.0
CC(C)[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)[N+](=O)[O-])C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@H]3C[N@H+]([C@@H]4Cc5c[nH]c6c5c(ccc6)C4=C3)C	active	1.0
CC(C)[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)[N+](=O)[O-])C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@H]3C[N@]([C@@H]4Cc5c[nH]c6c5c(ccc6)C4=C3)C	active	1.0
CC(C)[C@@H]1C(=O)N2C(=N1)c3ccccc3N=C2SCC#N	active	1.0
CC(C)[N@@H+]1CCc2cccc-3c2[C@H]1Cc4c3c(ccc4)OC	active	1.0
CC(C)[N@@]1CCc2cccc-3c2[C@H]1Cc4c3c(ccc4)OC	active	1.0
CC(C)[N@H+]1CC[N@@](CC1(C)C)[C@H]2C[C@@H](c3c2cc(cc3)Cl)c4ccc(cc4)F	active	1.0
CC(C)[N@H+]1CCc2cccc-3c2[C@H]1Cc4c3c(c(cc4)O)O	active	1.0
CC(C)[N@H+]1CCc2cccc-3c2[C@H]1Cc4c3c(ccc4)O	active	1.0
CC(C)[NH+]1CCN(CC1)C2=Nc3cc(ccc3N(c4c2cccc4)NC(=O)c5ccccc5Cl)Cl	active	1.0
CC(C)[NH2+]C[C@H](COc1cccc2c1cccc2)O	active	1.0
CC(C)[NH2+]C[C@H](c1ccc(c(c1)O)O)O	active	1.0
CC(C)[NH2+][C@@H]1Cc2c(cccc2OC1)C(=O)N	active	1.0
CC(C)c1c2c(c3c4c(c(ncn4)SCC(=O)NCc5ccco5)sc3n1)CCC2	active	1.0
CC(C)c1cc2c(c(c1OC(=O)C)OC(=O)C)-c3cccc4c3[C@@H](C2)[N@H+](CC4)C	active	1.0
CC(C)c1cc2c(c(c1OC(=O)C)OC(=O)C)-c3cccc4c3[C@@H](C2)[N@](CC4)C	active	1.0
